Date,series,OPEN,HIGH,LOW,PREV. CLOSE,ltp,close,vwap,52W H,52W L,VOLUME,VALUE,No of trades
2022-03-30,EQ,438.45,442.5,434.25,433.7,434.8,435.65,439.04,536.7,268.45,"1,81,49,488","7,96,83,54,742.20","1,81,329"
2022-03-31,EQ,436,438.3,432.6,435.65,434,433.75,435.36,536.7,268.45,"1,42,48,045","6,20,30,12,891.10","1,39,107"
2022-04-01,EQ,434,442.25,430.85,433.75,440.9,441.15,437.6,536.7,268.45,"1,93,80,324","8,48,08,61,087.20","2,11,329"
2022-04-04,EQ,444.4,449.5,441.3,441.15,446.8,446.75,446.28,536.7,268.45,"1,86,57,201","8,32,63,62,214.90","1,97,202"
2022-04-05,EQ,450,461.9,448.3,446.75,457.3,458.05,457.79,536.7,268.45,"2,85,30,470","13,06,10,24,582.30","2,89,457"
2022-04-06,EQ,455.9,462.7,452.6,458.05,456.5,456.15,458.18,536.7,268.45,"2,49,74,477","11,44,27,98,762.60","2,59,884"
2022-04-07,EQ,456.5,459.1,448.5,456.15,450.25,449.5,454.17,536.7,268.45,"1,99,50,241","9,06,07,42,246.45","2,13,771"
2022-04-08,EQ,450,456.25,449.7,449.5,452.25,452.05,452.71,536.7,268.45,"1,63,15,704","7,38,63,42,103.90","1,66,609"
2022-04-11,EQ,457,458.9,451,452.05,453,452.05,454.67,536.7,268.45,"1,43,39,854","6,51,98,98,847.45","1,59,108"
2022-04-12,EQ,450.8,450.8,435,452.05,438,438.3,439.2,536.7,268.45,"2,26,98,696","9,96,91,75,033.40","3,37,225"
2022-04-13,EQ,441.8,442.85,430.1,438.3,431.5,431.05,434.93,536.7,268.45,"1,68,17,981","7,31,46,56,264.55","2,32,215"
2022-04-18,EQ,430,436.35,423.65,431.05,433.8,433.8,429.12,536.7,268.45,"1,52,98,361","6,56,48,88,217.30","2,29,241"
2022-04-19,EQ,436.75,440.25,417,433.8,420.95,424.95,433.28,536.7,268.45,"1,26,69,041","5,48,92,70,421.05","1,67,111"
2022-04-20,EQ,431,441.7,428.25,424.95,440.9,440.55,436.45,536.7,268.45,"1,96,39,290","8,57,16,24,927.70","2,05,579"
2022-04-21,EQ,444.5,449.35,441.05,440.55,447.4,448.05,445.15,536.7,268.45,"1,41,24,872","6,28,76,54,009.90","1,88,929"
2022-04-22,EQ,442.05,447.25,438,448.05,438.8,438.85,442.67,536.7,268.45,"1,43,62,036","6,35,76,16,773.40","1,36,174"
2022-04-25,EQ,432.75,436,423.15,438.85,427.3,425.15,428.81,536.7,268.45,"1,47,29,009","6,31,59,12,520.35","1,82,642"
2022-04-26,EQ,433.9,437.45,431.6,425.15,435.05,434.9,434.74,536.7,268.45,"1,35,77,513","5,90,27,11,226.50","1,35,683"
2022-04-27,EQ,429.25,432.95,425.1,434.9,430.1,430.25,428.93,536.7,268.45,"1,37,01,069","5,87,67,74,261.10","1,50,868"
2022-04-28,EQ,434.8,439.2,430.8,430.25,435.6,436.05,434.39,536.7,268.45,"1,38,75,650","6,02,75,01,093.50","1,19,728"
2022-04-29,EQ,440.2,447.75,436,436.05,436.95,437.6,442.23,536.7,268.45,"2,19,91,752","9,72,55,09,784.35","1,87,730"
2022-05-02,EQ,437.95,442.95,428.5,437.6,432.85,432.85,433.17,536.7,268.45,"1,89,45,234","8,20,64,71,934.60","2,10,096"
2022-05-04,EQ,437.95,440.6,420.7,432.85,424.6,423.5,430.75,536.7,268.45,"1,49,34,742","6,43,31,36,118.75","1,91,647"
2022-05-05,EQ,429,434,423.7,423.5,425.75,426.3,429.48,536.7,268.45,"1,22,40,729","5,25,70,95,513.95","1,30,740"
2022-05-06,EQ,418.85,420.2,407,426.3,409.85,408.55,410.67,536.7,268.45,"2,51,42,225","10,32,51,01,551.60","3,57,420"
2022-05-09,EQ,407.15,407.4,395,408.55,405.7,403.95,401.34,536.7,268.45,"1,80,76,956","7,25,50,42,575.05","2,31,362"
2022-05-10,EQ,400,408.5,389.6,403.95,390.95,391.75,399.69,536.7,268.45,"1,65,40,303","6,61,10,41,873.15","2,55,247"
2022-05-11,EQ,396,397,377.55,391.75,390.3,388.15,386.07,536.7,268.45,"2,92,15,175","11,27,91,56,582.90","3,95,546"
2022-05-12,EQ,382,384.65,366.2,388.15,371.9,372.3,373.27,536.7,268.45,"3,35,11,538","12,50,87,84,026.55","4,63,593"
2022-05-13,EQ,387,419.35,387,372.3,404,404.3,404.94,536.7,268.45,"7,14,25,747","28,92,32,09,354.30","5,82,853"
2022-05-16,EQ,411.9,411.9,396.25,404.3,406.9,405.35,403.53,536.7,268.45,"2,49,38,704","10,06,35,96,931.85","2,46,398"
2022-05-17,EQ,408.4,425.65,405,405.35,424,424.15,416.7,536.7,268.45,"2,46,51,585","10,27,24,27,644.30","2,59,565"
2022-05-18,EQ,424,427.35,414.05,424.15,416.3,415.15,420.04,536.7,268.45,"2,04,90,516","8,60,69,27,253.75","2,25,060"
2022-05-19,EQ,400,406.8,396.2,415.15,399.45,398.65,401.61,536.7,268.45,"1,77,06,724","7,11,12,17,516.20","2,49,211"
2022-05-20,EQ,410,421.4,410,398.65,418,418,417.51,536.7,268.45,"2,35,04,236","9,81,31,66,936.75","3,12,586"
2022-05-23,EQ,421.65,431.15,419.55,418,420.8,421.45,424.64,536.7,268.45,"1,63,45,308","6,94,08,63,462.90","1,82,946"
2022-05-24,EQ,423.9,427.5,416,421.45,424.7,425.75,422.16,536.7,268.45,"1,45,25,617","6,13,21,72,171.45","1,44,953"
2022-05-25,EQ,428.45,429,413.45,425.75,417.25,417,419.77,536.7,268.45,"1,35,40,006","5,68,36,78,652.65","1,46,260"
2022-05-26,EQ,422,422.65,405,417,421.5,420.65,413.94,536.7,268.45,"1,77,12,299","7,33,18,01,883.95","1,64,321"
2022-05-27,EQ,426.05,433.25,425.2,420.65,430.2,429.6,429.01,536.7,268.45,"1,68,67,431","7,23,62,92,574.05","1,69,490"
2022-05-30,EQ,437,445.2,436,429.6,442.4,442.4,441.5,536.7,268.45,"1,85,00,266","8,16,79,36,123.90","2,07,289"
2022-05-31,EQ,443.95,449.5,440.4,442.4,442.7,443.55,446.05,536.7,268.45,"2,23,08,219","9,95,05,67,444.20","2,03,363"
2022-06-01,EQ,445.1,446,439.6,443.55,445,444.6,442.87,536.7,268.45,"1,19,30,669","5,28,37,84,191.85","1,29,941"
2022-06-02,EQ,445,445.6,435.65,444.6,439.85,439.15,439.66,536.7,268.45,"1,27,42,438","5,60,23,64,931.70","1,45,132"
2022-06-03,EQ,444.9,445.05,430.5,439.15,431.9,431.9,435.91,536.7,268.45,"1,27,80,122","5,57,10,08,545.50","1,35,530"
2022-06-06,EQ,427.9,433.95,424.6,431.9,433.45,432.35,428.71,536.7,268.45,"1,18,96,105","5,10,00,34,442.30","1,23,128"
2022-06-07,EQ,432.5,438.2,429.1,432.35,436.65,435.85,432.79,536.7,268.45,"1,11,53,869","4,82,73,38,078.00","1,15,183"
2022-06-08,EQ,438.7,440.4,432,435.85,434.75,435.65,435.67,536.7,268.45,"1,28,44,475","5,59,59,90,194.70","1,28,030"
2022-06-09,EQ,431.9,435.65,426.1,435.65,428.85,428.5,429.88,536.7,268.45,"1,30,43,367","5,60,70,70,731.80","1,34,244"
2022-06-10,EQ,423,428.85,422,428.5,427.4,428.05,426.46,536.7,268.45,"1,19,14,234","5,08,09,27,101.20","1,23,430"
2022-06-13,EQ,414.9,418.15,405.6,428.05,406.5,406.7,410.03,536.7,268.45,"1,74,42,641","7,15,19,91,642.45","2,46,370"
2022-06-14,EQ,403,411.85,397.7,406.7,404.7,405.15,405.51,536.7,268.45,"1,96,26,627","7,95,87,44,753.50","2,08,822"
2022-06-15,EQ,410,416.4,407.45,405.15,412.95,414.1,413.22,536.7,268.45,"1,51,92,826","6,27,79,30,420.15","1,47,244"
2022-06-16,EQ,420,420.9,390.1,414.1,393,392.95,403.07,536.7,268.45,"2,22,61,032","8,97,28,24,034.40","2,71,515"
2022-06-17,EQ,387.95,394.45,382.65,392.95,390.55,388.95,388.61,536.7,268.45,"2,48,24,899","9,64,71,63,326.40","2,61,780"
2022-06-20,EQ,390.55,392.95,376.65,388.95,384.75,382.7,382.7,536.7,268.45,"1,70,49,013","6,52,47,42,312.80","2,15,323"
2022-06-21,EQ,389,399,387,382.7,398.1,397.6,394.92,536.7,268.45,"1,47,43,366","5,82,23,90,674.85","1,48,497"
2022-06-22,EQ,396.4,397,390.5,397.6,392.8,393.1,393.64,536.7,268.45,"1,24,26,604","4,89,16,32,161.45","1,20,100"
2022-06-23,EQ,396.3,409.9,394.55,393.1,407.15,407.2,403.6,536.7,268.45,"2,65,14,004","10,70,10,49,288.70","2,84,438"
2022-06-24,EQ,410,412.85,406.15,407.2,408.75,409.3,409.69,536.7,268.45,"1,48,06,456","6,06,60,54,580.25","1,68,066"
2022-06-27,EQ,417.55,419.45,412.35,409.3,413,414.5,415.85,536.7,268.45,"1,20,18,949","4,99,80,36,071.55","1,42,406"
2022-06-28,EQ,411.3,418.2,409.15,414.5,417.7,417.1,415,536.7,268.45,"1,32,38,339","5,49,39,50,694.35","1,41,548"
2022-06-29,EQ,412.05,419.9,411.55,417.1,416,416.95,417.25,536.7,268.45,"1,31,04,313","5,46,78,12,648.20","1,92,310"
2022-06-30,EQ,418.3,424,410,416.95,411,411.8,416.96,536.7,268.45,"2,01,21,916","8,38,99,57,278.55","2,00,888"
2022-07-01,EQ,410.65,414.6,402.3,411.8,413.7,412.7,407.31,536.7,268.45,"1,47,25,989","5,99,80,37,365.50","1,55,707"
2022-07-04,EQ,411.55,414.9,405,412.7,407.6,408.45,408.48,536.7,268.45,"1,15,25,133","4,70,77,72,092.40","1,46,366"
2022-07-05,EQ,415,418.8,410.2,408.45,412.35,412,415.27,536.7,268.45,"1,67,71,012","6,96,44,15,187.65","1,81,870"
2022-07-06,EQ,414,417.3,410.65,412,417.1,416.35,414.33,536.7,268.45,"1,21,96,920","5,05,35,71,432.90","1,24,260"
2022-07-07,EQ,419.9,432.95,419.3,416.35,431.75,430.85,425.08,536.7,268.45,"1,76,16,800","7,48,85,33,814.20","1,58,392"
2022-07-08,EQ,436.25,443.85,429.3,430.85,440.5,441.55,437.5,536.7,268.45,"2,37,30,027","10,38,18,22,008.35","2,31,534"
2022-07-11,EQ,438.05,441.2,433.45,441.55,435.8,437.05,437.22,536.7,268.45,"1,26,21,150","5,51,82,19,647.65","1,38,171"
2022-07-12,EQ,433,435,428.15,437.05,428.35,430.55,432.15,536.7,268.45,"95,18,822","4,11,35,72,430.90","1,01,623"
2022-07-13,EQ,432.7,435.85,425.65,430.55,427.9,427.1,429.9,536.7,268.45,"1,01,81,698","4,37,70,89,483.35","1,15,660"
2022-07-14,EQ,428,431.25,423.3,427.1,428,428.05,427.46,536.7,268.45,"1,07,44,547","4,59,28,50,403.05","1,10,920"
2022-07-15,EQ,430.65,441.75,429.7,428.05,438.8,440.2,435.74,536.7,268.45,"1,57,74,084","6,87,34,08,749.85","1,62,715"
2022-07-18,EQ,443.95,453.8,443.2,440.2,450.5,450.9,449.21,536.7,268.45,"2,11,85,764","9,51,68,00,250.10","2,37,488"
2022-07-19,EQ,446.75,451.85,444.45,450.9,448.65,449.05,448.47,536.7,268.45,"1,15,53,440","5,18,13,60,424.70","1,26,256"
2022-07-20,EQ,454.35,460.75,451.75,449.05,452.75,453.45,456.93,536.7,268.45,"1,71,54,184","7,83,82,59,628.55","1,63,862"
2022-07-21,EQ,452.95,455.5,450.1,453.45,454,454.85,453.61,536.7,268.45,"1,09,31,800","4,95,87,95,042.00","1,35,559"
2022-07-22,EQ,456.6,459.95,452.3,454.85,454.25,454.9,455.86,536.7,268.45,"1,03,40,910","4,71,40,01,688.60","1,30,269"
2022-07-25,EQ,456,457.6,446.3,454.9,449.35,449.55,451.38,536.7,268.45,"1,25,05,062","5,64,45,09,435.40","1,79,333"
2022-07-26,EQ,448.7,448.7,439.75,449.55,440.7,441.15,442.95,536.7,268.45,"1,15,63,528","5,12,21,15,641.75","1,35,822"
2022-07-27,EQ,441.15,445,436.1,441.15,443.75,444.05,442.15,536.7,268.45,"1,00,81,023","4,45,73,25,201.15","1,21,524"
2022-07-28,EQ,440.25,449.25,427.4,444.05,442.55,442.25,439.27,536.7,268.45,"3,63,80,444","15,98,07,76,527.90","3,49,031"
2022-07-29,EQ,445.15,452.7,445.15,442.25,449.25,449.6,449.23,536.7,268.45,"1,60,04,096","7,18,95,30,425.20","1,59,128"
2022-08-01,EQ,451.95,481,451.05,449.6,480.05,479.2,469.99,536.7,268.45,"4,30,84,536","20,24,91,20,487.80","3,93,644"
2022-08-02,EQ,478.9,479.9,469.25,479.2,474.95,476.25,475.15,536.7,268.45,"1,90,65,689","9,05,91,44,445.55","2,16,324"
2022-08-03,EQ,475,476.25,459.6,476.25,467.05,467.8,466.29,536.7,268.45,"1,91,25,906","8,91,81,53,301.30","2,07,995"
2022-08-04,EQ,473.15,473.95,456.45,467.8,466.7,468.9,465.82,536.7,268.45,"1,85,40,405","8,63,64,44,624.95","1,75,295"
2022-08-05,EQ,468.9,472.9,464,468.9,464.7,465.25,468.48,536.7,268.45,"1,19,17,799","5,58,32,29,115.80","1,31,947"
2022-08-08,EQ,466,471.9,464.45,465.25,468,468.25,468.27,536.7,268.45,"1,05,61,754","4,94,57,16,455.45","1,20,623"
2022-08-10,EQ,470,477.2,463.35,468.25,475.9,475.55,470.12,536.7,268.45,"1,33,60,759","6,28,11,98,084.50","1,49,880"
2022-08-11,EQ,482.55,485,475.6,475.55,475.75,476.65,479.65,536.7,268.45,"1,27,77,503","6,12,87,28,397.65","1,36,148"
2022-08-12,EQ,475.75,481.45,470,476.65,476.7,477.55,477.41,536.7,268.45,"1,34,82,890","6,43,68,87,448.75","1,46,342"
2022-08-16,EQ,479.6,491.4,478.2,477.55,490.5,489.85,484.77,536.7,268.45,"1,67,96,376","8,14,23,11,048.25","1,68,451"
2022-08-17,EQ,490.9,494.4,484.2,489.85,484.65,485.4,489.16,536.7,268.45,"1,59,48,755","7,80,14,92,590.90","2,02,083"
2022-08-18,EQ,484,486.8,479.25,485.4,484.9,484.8,483.56,536.7,268.45,"1,20,70,974","5,83,70,75,699.20","1,29,347"
2022-08-19,EQ,486.75,488.1,468.1,484.8,471,471,476.1,536.7,268.45,"1,66,36,593","7,92,06,76,699.05","1,91,324"
2022-08-22,EQ,468.5,468.95,452.55,471,453.55,454.6,460.44,536.7,268.45,"1,50,50,653","6,92,99,95,709.85","1,97,616"
2022-08-23,EQ,449,462.1,447.6,454.6,461.2,460.45,455.03,536.7,268.45,"1,77,79,238","8,09,01,09,755.70","2,01,138"
2022-08-24,EQ,459,464.9,457.7,460.45,463,463.2,461.54,536.7,268.45,"1,22,14,113","5,63,73,57,620.45","1,31,380"
2022-08-25,EQ,466,468.8,457.4,463.2,459.65,459.2,463.92,536.7,268.45,"1,12,55,809","5,22,18,31,280.20","1,14,733"
2022-08-26,EQ,465,470.45,463.95,459.2,464.45,465.05,466.97,536.7,268.45,"1,12,52,560","5,25,45,69,001.65","1,27,120"
2022-08-29,EQ,451,456.9,450.15,465.05,454.15,453.35,453.65,536.7,286.1,"1,16,47,725","5,28,39,83,489.05","1,97,293"
2022-08-30,EQ,458.65,472.4,457.1,453.35,470.4,471.1,466.89,536.7,286.1,"1,44,21,066","6,73,30,15,047.25","1,45,625"
2022-09-01,EQ,462.5,474.4,462.15,471.1,466.9,466.9,468.63,536.7,286.1,"1,33,85,159","6,27,26,27,719.90","1,71,729"
2022-09-02,EQ,470.85,471.8,460.15,466.9,461.35,461.75,465.22,536.7,286.1,"1,08,06,707","5,02,74,61,125.45","1,24,725"
2022-09-05,EQ,459.75,463.95,457,461.75,460.1,459,460.37,536.7,290.9,"93,78,108","4,31,74,06,706.90","1,02,371"
2022-09-06,EQ,462.7,463.7,456.6,459,457.95,457.75,459.38,536.7,290.9,"98,05,875","4,50,46,48,001.80","1,07,966"
2022-09-07,EQ,453.2,456.5,443.65,457.75,446.2,445.85,448.25,536.7,290.9,"2,07,64,508","9,30,76,49,677.75","2,61,409"
2022-09-08,EQ,452.45,452.55,440,445.85,442.35,442.2,444.73,536.7,290.9,"1,93,36,014","8,59,93,78,661.95","2,09,697"
2022-09-09,EQ,447.5,449.65,440.6,442.2,446.5,445.9,444.86,536.7,290.9,"1,42,94,289","6,35,89,83,627.70","1,53,630"
2022-09-12,EQ,447.7,453,447,445.9,450.9,451,450.24,536.7,293.1,"89,62,633","4,03,53,00,959.65","1,17,848"
2022-09-13,EQ,454.3,458.95,453.55,451,456.9,456.8,456,536.7,293.1,"1,06,61,280","4,86,15,12,938.25","1,21,708"
2022-09-14,EQ,447.6,454.7,447,456.8,450.8,450.2,451.13,536.7,293.1,"1,03,60,461","4,67,39,00,003.60","1,09,186"
2022-09-15,EQ,452.4,455.85,446.05,450.2,448.25,447.25,449.43,536.7,293.1,"1,03,56,713","4,65,46,44,381.90","1,20,837"
2022-09-16,EQ,446,446.4,429.1,447.25,433,432.5,436.04,536.7,293.1,"2,09,92,324","9,15,34,52,431.55","2,78,006"
2022-09-19,EQ,431.5,431.6,424.05,432.5,425.5,425.45,427.53,536.7,293.1,"1,52,36,142","6,51,39,11,271.90","2,52,321"
2022-09-20,EQ,430.6,443.35,430.6,425.45,434.8,434.25,438.12,536.7,293.1,"1,75,57,661","7,69,22,79,347.25","1,87,305"
2022-09-21,EQ,433.95,436,425.5,434.25,428,427.65,430.13,536.7,293.1,"1,08,31,068","4,65,87,47,968.45","1,55,053"
2022-09-22,EQ,425,434.6,422.55,427.65,432.05,432.2,428.8,536.7,293.1,"1,36,00,786","5,83,19,92,494.25","1,57,185"
2022-09-23,EQ,431.9,431.9,420.55,432.2,423.5,423.1,424.53,536.7,293.1,"1,34,41,609","5,70,63,38,198.45","1,75,682"
2022-09-26,EQ,416,417.9,393.15,423.1,398,397.5,400.45,536.7,323.15,"3,32,30,938","13,30,72,09,237.00","5,17,741"
2022-09-27,EQ,403.9,404,390.35,397.5,399.6,398.8,397.44,536.7,323.15,"2,19,32,747","8,71,70,35,642.20","2,49,236"
2022-09-28,EQ,394.9,406.6,392.85,398.8,397.5,399.1,401.43,536.7,323.15,"1,81,14,880","7,27,18,65,303.55","1,77,675"
2022-09-29,EQ,411,413.25,399.6,399.1,404,402.25,405.29,536.7,323.15,"2,07,25,995","8,40,00,20,713.70","1,98,002"
2022-09-30,EQ,398,408.25,392.5,402.25,405.3,404.6,400.05,536.7,323.15,"2,09,51,277","8,38,15,65,821.95","2,16,223"
2022-10-03,EQ,405.5,406.55,395.5,404.6,397.5,397.65,400.54,536.7,335.0,"2,03,32,430","8,14,39,77,471.50","2,30,313"
2022-10-04,EQ,406,408.95,402.9,397.65,407.9,407.9,406.5,536.7,335.0,"1,27,61,425","5,18,75,41,978.50","1,30,059"
2022-10-06,EQ,409.6,417.65,409.5,407.9,413.4,414.1,414.77,536.7,335.0,"1,27,71,199","5,29,70,81,398.40","1,59,765"
2022-10-07,EQ,413.4,414,408.7,414.1,413,412.15,411.67,536.7,335.0,"1,06,70,854","4,39,28,89,228.65","1,17,622"
2022-10-10,EQ,403.4,403.4,393.05,412.15,396.55,395.95,396.05,536.7,366.2,"3,29,14,630","13,03,58,76,368.35","3,83,835"
2022-10-11,EQ,397,399.5,391.3,395.95,391.75,393.35,396.08,536.7,366.2,"1,46,41,301","5,79,90,93,652.85","1,87,285"
2022-10-12,EQ,394.55,398.2,391.1,393.35,396.75,396.55,394.96,536.7,366.2,"1,42,87,344","5,64,29,49,988.45","1,70,299"
2022-10-13,EQ,396.55,403.5,394.55,396.55,399,399,398.2,536.7,366.2,"1,25,84,114","5,01,10,16,732.50","1,42,183"
2022-10-14,EQ,407,409.2,395.3,399,396.25,396.25,401.55,536.7,366.2,"1,28,75,470","5,17,01,99,321.75","1,35,477"
2022-10-17,EQ,394,398.9,392.5,396.25,397,396.1,395.78,536.7,366.2,"95,43,556","3,77,71,15,166.75","1,15,112"
2022-10-18,EQ,401,406.7,400.7,396.1,404.55,404.25,403.83,536.7,366.2,"1,42,15,544","5,74,06,13,453.25","1,33,571"
2022-10-19,EQ,406.2,406.95,397.3,404.25,398.65,399.05,402.39,536.7,366.2,"86,48,435","3,48,00,82,846.90","91,985"
2022-10-20,EQ,397,399.9,393.1,399.05,397.9,398.1,396.74,536.7,366.2,"1,07,47,183","4,26,38,36,335.25","1,23,832"
2022-10-21,EQ,397,402.25,394.7,398.1,398.2,398.05,399.01,536.7,366.2,"1,02,79,618","4,10,16,87,458.65","1,17,448"
2022-10-24,EQ,406,406,400.15,398.05,402.3,401.6,402.04,536.7,366.2,"28,71,205","1,15,43,37,705.80","71,959"
2022-10-25,EQ,404.35,410.5,403.2,401.6,404.2,404.55,407.01,536.7,366.2,"1,79,79,661","7,31,78,16,836.80","1,76,905"
2022-10-27,EQ,408.55,411.7,404,404.55,408,407.7,408.11,536.7,366.2,"1,46,14,841","5,96,45,01,519.15","1,38,789"
2022-10-28,EQ,408,411.2,406.1,407.7,410.2,409.9,408.99,536.7,366.2,"1,24,88,938","5,10,77,91,578.55","1,07,978"
2022-10-31,EQ,414.35,416.3,411.6,409.9,412.15,412.75,413.11,536.7,366.2,"99,28,218","4,10,14,31,170.45","1,15,652"
2022-11-01,EQ,414.9,422.4,412.8,412.75,421,421.35,417.98,536.7,366.2,"1,73,24,893","7,24,15,35,370.85","1,65,150"
2022-11-02,EQ,423.05,425.1,420.15,421.35,422.6,422.15,422.26,536.7,366.2,"1,24,33,578","5,25,02,37,518.95","96,473"
2022-11-03,EQ,419.4,423.3,414.5,422.15,416.3,416.25,417.83,536.7,366.2,"1,09,87,519","4,59,09,42,130.10","1,06,482"
2022-11-04,EQ,418.2,426,416.9,416.25,424.9,425.35,422.73,536.7,366.2,"1,22,77,023","5,18,99,08,108.45","1,16,431"
2022-11-07,EQ,428.25,437.5,428.25,425.35,435,435,432.99,536.7,366.2,"1,50,58,076","6,52,00,25,232.95","1,42,616"
2022-11-09,EQ,439.2,441.2,432,435,433.1,433.15,436.28,536.7,366.2,"1,44,71,443","6,31,35,75,496.40","1,52,615"
2022-11-10,EQ,420.5,420.55,409.2,433.15,413.2,412.2,413.57,536.7,366.2,"2,62,51,660","10,85,69,86,374.85","3,26,473"
2022-11-11,EQ,420,425.5,414.7,412.2,423,423.5,420.82,536.7,366.2,"1,92,96,401","8,12,02,15,752.15","1,93,066"
2022-11-14,EQ,424,437.7,423.5,423.5,433.5,433.7,433.93,536.7,366.2,"1,79,96,083","7,80,90,03,764.25","1,80,908"
2022-11-15,EQ,434.9,438.5,434.1,433.7,436.35,437.15,437.01,536.7,366.2,"1,06,96,024","4,67,42,53,814.35","1,14,853"
2022-11-16,EQ,436.95,438.2,429.6,437.15,431,431.55,433.56,536.7,366.2,"82,06,169","3,55,78,29,752.10","95,936"
2022-11-17,EQ,422,427.55,419.6,431.55,422.9,423.15,423.35,536.7,366.2,"1,56,21,809","6,61,34,36,881.35","1,51,500"
2022-11-17,EQ,422,427.55,419.6,431.55,422.9,423.15,423.35,536.7,366.2,"1,56,21,809","6,61,34,36,881.35","1,51,500"
2022-11-18,EQ,424,426.45,421.15,423.15,424,423.8,423.98,536.7,366.2,"98,51,962","4,17,70,71,481.85","89,517"
2022-11-21,EQ,425.6,427.6,420,423.8,420.3,421.1,422.76,528.5,366.2,"94,97,812","4,01,52,52,994.35","1,06,019"
2022-11-22,EQ,421,426.4,420.5,421.1,424.5,424.7,423.77,528.5,366.2,"64,07,614","2,71,53,85,156.60","78,377"
2022-11-23,EQ,426.85,429.3,422.85,424.7,423.95,424.05,426.79,528.5,366.2,"65,68,241","2,80,32,70,110.65","76,429"
2022-11-24,EQ,424.5,425.25,420.7,424.05,423.9,423.4,422.83,528.5,366.2,"67,68,613","2,86,19,40,712.20","84,532"
2022-11-25,EQ,425,435.15,424,423.4,434.45,433.2,430.81,528.5,366.2,"1,87,64,073","8,08,36,92,097.40","1,35,643"
2022-11-28,EQ,435,440.35,432.4,433.2,432.55,433.25,435.82,528.5,366.2,"1,07,01,208","4,66,38,39,319.80","1,30,866"
2022-11-29,EQ,432.5,437.9,429.55,433.25,432.65,433.15,433.87,528.5,366.2,"86,30,105","3,74,43,70,418.00","1,11,063"
2022-11-30,EQ,435,441,433.3,433.15,439.3,439.4,438.08,528.5,366.2,"1,47,27,892","6,45,19,37,620.05","1,37,741"
2022-12-01,EQ,443,443.6,436.85,439.4,438,438.25,439.68,528.5,366.2,"89,09,310","3,91,72,75,338.45","1,06,368"
2022-12-02,EQ,439,441.15,435,438.25,435.5,435.4,437.03,528.5,366.2,"83,52,658","3,65,03,49,373.60","1,03,291"
2022-12-05,EQ,435.5,437.5,427.8,435.4,429.1,428.75,430.4,528.5,366.2,"1,28,57,807","5,53,40,33,838.00","1,50,850"
2022-12-06,EQ,428.8,431.35,425.35,428.75,426.85,427.1,428.11,528.5,366.2,"84,61,831","3,62,26,08,721.05","1,03,055"
2022-12-07,EQ,428,428,419.1,427.1,419.9,420.1,421.61,528.5,366.2,"1,21,33,315","5,11,55,38,619.55","1,85,117"
2022-12-08,EQ,421,421.4,415.35,420.1,418,417.2,418.3,528.5,366.2,"95,39,923","3,99,05,28,249.30","1,09,940"
2022-12-09,EQ,419.3,420.95,409.55,417.2,413.2,413.3,414.81,528.5,366.2,"99,20,219","4,11,50,39,075.55","1,31,596"
2022-12-12,EQ,412,416.9,408,413.3,414.4,414.15,413.94,528.5,366.2,"80,09,229","3,31,53,24,830.00","99,429"
2022-12-13,EQ,419.95,421.5,417.25,414.15,418.5,418.5,418.97,528.5,366.2,"97,17,894","4,07,14,75,685.65","1,61,902"
2022-12-14,EQ,420.55,421.35,417.35,418.5,418.35,417.9,418.94,528.5,366.2,"63,14,883","2,64,55,61,123.20","68,884"
2022-12-15,EQ,418.85,422.8,415.7,417.9,416.7,416.7,419.33,528.5,366.2,"75,42,601","3,16,28,33,598.00","87,483"
2022-12-16,EQ,417.35,427.8,413.1,416.7,422.6,421.6,420.49,528.5,366.2,"5,09,49,198","21,42,35,14,687.05","1,87,172"
2022-12-19,EQ,421.9,422.85,415.5,421.6,418.05,418,418.14,528.5,366.2,"98,09,103","4,10,16,08,096.90","1,17,803"
2022-12-20,EQ,418,418,408,418,409.95,410.5,410.96,528.5,366.2,"1,23,41,042","5,07,16,47,700.85","2,34,187"
2022-12-21,EQ,412.6,414.4,401,410.5,402.15,402.6,407.27,528.5,366.2,"1,16,06,059","4,72,68,14,262.45","1,53,187"
2022-12-22,EQ,404.1,404.7,390.2,402.6,394.7,394.45,395.24,528.5,366.2,"1,49,08,929","5,89,26,30,005.75","2,54,243"
2022-12-23,EQ,390,390,377,394.45,378.5,378.35,381.94,528.5,366.2,"1,99,02,886","7,60,16,62,665.90","3,46,083"
2022-12-26,EQ,380.25,390.7,375.2,378.35,385.5,384.8,385.1,528.5,366.2,"1,69,79,026","6,53,86,30,886.55","2,43,760"
2022-12-27,EQ,390,397.45,388.5,384.8,395.1,394.15,393.86,528.5,366.2,"1,43,72,461","5,66,07,08,159.70","1,89,040"
2022-12-28,EQ,394,395.9,390.4,394.15,390.75,391.3,392.83,528.5,366.2,"84,43,917","3,31,70,09,457.40","1,53,216"
2022-12-29,EQ,389,390,383.05,391.3,386.5,385.9,385.43,528.5,366.2,"1,56,27,403","6,02,32,03,992.15","2,39,147"
2022-12-30,EQ,391,392.2,387,385.9,388,387.95,389.76,528.5,366.2,"91,98,673","3,58,52,67,095.30","1,32,690"
2023-01-02,EQ,392.5,396,391,387.95,395,394.8,394.17,528.5,366.2,"1,05,01,357","4,13,93,54,568.30","1,42,685"
